id,team1_name,team2_name,winner_name,team1_score,team2_score,bo_format,start_date,tournament_id,slug,round_id,team1_id,team2_id,winner_team_id,loser_team_id,status,bo_type,end_date,stage_id,maps_score,parsed_status,tier,tier_rank,position,team1_last_game_score,team2_last_game_score,game_version,team1_win,team2_win,match_name
108774,G2,The Mongolz,G2,2.0,0.0,BO3,2026-01-31 13:00:00+00:00,5067,g2-vs-the-mongolz-31-01-2026,33160.0,793.0,736.0,793.0,736.0,finished,3,2026-01-31 14:37:53.387000+00:00,9044.0,"[True, True, False]",done,s,1,4.0,12.0,11.0,2.0,True,False,g2-vs-the-mongolz
108775,Furia,Fut Cs2,Fut Cs2,0.0,2.0,BO3,2026-01-31 15:30:00+00:00,5067,furia-vs-fut-cs2-31-01-2026,33160.0,648.0,20832.0,20832.0,648.0,finished,3,2026-01-31 17:11:28.742000+00:00,9044.0,"[True, True, False]",done,s,1,3.0,6.0,12.0,2.0,False,True,furia-vs-fut-cs2
108772,Spirit,Astralis,Spirit,2.0,0.0,BO3,2026-01-31 16:45:00+00:00,5067,spirit-vs-astralis-31-01-2026,33160.0,654.0,794.0,654.0,794.0,finished,3,2026-01-31 19:03:51.479000+00:00,9044.0,"[True, True, False]",done,s,1,7.0,12.0,8.0,2.0,True,False,spirit-vs-astralis
108786,3Dmax,Faze,3Dmax,2.0,0.0,BO3,2026-01-31 18:19:34+00:00,5067,3dmax-vs-faze-31-01-2026,33166.0,696.0,791.0,696.0,791.0,finished,3,2026-01-31 20:19:29.778000+00:00,9045.0,"[True, True, False]",done,s,1,9.0,12.0,2.0,2.0,True,False,3dmax-vs-faze
108787,Vitality,Bc Game,Vitality,2.0,0.0,BO3,2026-01-31 19:19:10+00:00,5067,vitality-vs-bc-game-31-01-2026,33166.0,667.0,10844.0,667.0,10844.0,finished,3,2026-01-31 21:10:52.053000+00:00,9045.0,"[True, True, False]",done,s,1,8.0,12.0,5.0,2.0,True,False,vitality-vs-bc-game
108784,Falcons Esports,Aurora Gaming,Aurora Gaming,1.0,2.0,BO3,2026-02-01 13:00:00+00:00,5067,falcons-esports-vs-aurora-gaming-01-02-2026,33166.0,2713.0,3598.0,3598.0,2713.0,finished,3,2026-02-01 16:03:52.470000+00:00,9045.0,"[True, False, True]",done,s,1,12.0,8.0,12.0,2.0,False,True,falcons-esports-vs-aurora-gaming
108785,Mousesports,Nrg,Mousesports,2.0,0.0,BO3,2026-02-01 13:00:00+00:00,5067,mousesports-vs-nrg-01-02-2026,33166.0,765.0,751.0,765.0,751.0,finished,3,2026-02-01 14:50:08.854000+00:00,9045.0,"[True, True, False]",done,s,1,11.0,12.0,9.0,2.0,True,False,mousesports-vs-nrg
108777,Fut Cs2,G2,G2,1.0,2.0,BO3,2026-02-01 15:30:00+00:00,5067,fut-cs2-vs-g2-01-02-2026,33162.0,20832.0,793.0,793.0,20832.0,finished,3,2026-02-01 18:34:59.775000+00:00,9044.0,"[False, True, True]",done,s,1,2.0,9.0,11.0,2.0,False,True,fut-cs2-vs-g2
108776,Furia,The Mongolz,Furia,2.0,1.0,BO3,2026-02-01 16:19:56+00:00,5067,furia-vs-the-mongolz-01-02-2026,33161.0,648.0,736.0,648.0,736.0,finished,3,2026-02-01 19:16:00.357000+00:00,9044.0,"[True, False, False]",done,s,1,10.0,12.0,2.0,2.0,True,False,furia-vs-the-mongolz
108778,Parivision,Astralis,Astralis,1.0,2.0,BO3,2026-02-01 18:50:35+00:00,5067,parivision-vs-astralis-01-02-2026,33161.0,8171.0,794.0,794.0,8171.0,finished,3,2026-02-01 22:08:46.374000+00:00,9044.0,"[True, False, True]",done,s,1,12.0,7.0,12.0,2.0,False,True,parivision-vs-astralis
108779,Natus Vincere,Spirit,Spirit,0.0,2.0,BO3,2026-02-01 19:30:00+00:00,5067,natus-vincere-vs-spirit-01-02-2026,33162.0,787.0,654.0,654.0,787.0,finished,3,2026-02-01 21:32:14.445000+00:00,9044.0,"[True, True, False]",done,s,1,5.0,3.0,12.0,2.0,False,True,natus-vincere-vs-spirit
108789,Vitality,3Dmax,Vitality,2.0,0.0,BO3,2026-02-02 13:00:00+00:00,5067,vitality-vs-3dmax-02-02-2026,33168.0,667.0,696.0,667.0,696.0,finished,3,2026-02-02 14:43:51.761000+00:00,9045.0,"[True, True, False]",done,s,1,7.0,12.0,6.0,2.0,True,False,vitality-vs-3dmax
108791,Mousesports,Aurora Gaming,Aurora Gaming,0.0,2.0,BO3,2026-02-02 13:00:00+00:00,5067,mousesports-vs-aurora-gaming-02-02-2026,33168.0,765.0,3598.0,3598.0,765.0,finished,3,2026-02-02 14:55:26.990000+00:00,9045.0,"[True, True, False]",done,s,1,10.0,9.0,12.0,2.0,False,True,mousesports-vs-aurora-gaming
108788,Bc Game,Faze,Faze,1.0,2.0,BO3,2026-02-02 15:30:00+00:00,5067,bc-game-vs-faze-02-02-2026,33167.0,10844.0,791.0,791.0,10844.0,finished,3,2026-02-02 18:02:43.705000+00:00,9045.0,"[True, False, True]",done,s,1,5.0,3.0,12.0,2.0,False,True,bc-game-vs-faze
108790,Nrg,Falcons Esports,Falcons Esports,1.0,2.0,BO3,2026-02-02 15:30:00+00:00,5067,nrg-vs-falcons-esports-02-02-2026,33167.0,751.0,2713.0,2713.0,751.0,finished,3,2026-02-02 18:19:59.901000+00:00,9045.0,"[True, False, True]",done,s,1,3.0,9.0,12.0,2.0,False,True,nrg-vs-falcons-esports
108781,Furia,Natus Vincere,Natus Vincere,1.0,2.0,BO3,2026-02-02 18:19:13+00:00,5067,furia-vs-natus-vincere-02-02-2026,33163.0,787.0,648.0,648.0,787.0,finished,3,2026-02-02 21:19:25.297000+00:00,9044.0,"[True, False, True]",done,s,1,9.0,6.0,12.0,2.0,False,True,furia-vs-natus-vincere
108780,Fut Cs2,Astralis,Astralis,1.0,2.0,BO3,2026-02-02 18:32:55+00:00,5067,fut-cs2-vs-astralis-02-02-2026,33163.0,20832.0,794.0,794.0,20832.0,finished,3,2026-02-02 21:11:24+00:00,9044.0,"[False, True, True]",done,s,1,11.0,,,2.0,False,True,fut-cs2-vs-astralis
108792,3Dmax,Falcons Esports,Falcons Esports,0.0,2.0,BO3,2026-02-03 13:00:00+00:00,5067,3dmax-vs-falcons-esports-03-02-2026,33169.0,696.0,2713.0,2713.0,696.0,finished,3,2026-02-03 14:44:09.438000+00:00,9045.0,"[True, True, False]",done,s,1,2.0,9.0,12.0,2.0,False,True,3dmax-vs-falcons-esports
108793,Mousesports,Faze,Mousesports,2.0,0.0,BO3,2026-02-03 13:00:00+00:00,5067,mousesports-vs-faze-03-02-2026,33169.0,765.0,791.0,765.0,791.0,finished,3,2026-02-03 14:52:20.437000+00:00,9045.0,"[True, True, False]",done,s,1,4.0,12.0,6.0,2.0,True,False,mousesports-vs-faze
108782,Astralis,Furia,Astralis,2.0,1.0,BO3,2026-02-03 15:30:00+00:00,5067,astralis-vs-furia-03-02-2026,33164.0,648.0,794.0,648.0,794.0,finished,3,2026-02-03 18:25:56.402000+00:00,9044.0,"[False, True, True]",done,s,1,8.0,13.0,9.0,2.0,True,False,astralis-vs-furia
108783,G2,Spirit,Spirit,1.0,2.0,BO3,2026-02-03 15:30:00+00:00,5067,g2-vs-spirit-03-02-2026,33165.0,793.0,654.0,654.0,793.0,finished,3,2026-02-03 18:56:26.482000+00:00,9044.0,"[True, False, True]",done,s,1,1.0,13.0,15.0,2.0,False,True,g2-vs-spirit
108794,Vitality,Aurora Gaming,Vitality,2.0,0.0,BO3,2026-02-03 18:40:00+00:00,5067,vitality-vs-aurora-gaming-03-02-2026,33170.0,667.0,3598.0,667.0,3598.0,finished,3,2026-02-03 21:29:03.951000+00:00,9045.0,"[True, True, False]",done,s,1,6.0,12.0,7.0,2.0,True,False,vitality-vs-aurora-gaming
108795,Falcons Esports,Mousesports,Mousesports,0.0,2.0,BO3,2026-02-03 19:10:00+00:00,5067,falcons-esports-vs-mousesports-03-02-2026,33171.0,2713.0,765.0,765.0,2713.0,finished,3,2026-02-03 22:06:00.885000+00:00,9045.0,"[True, True, False]",done,s,1,1.0,17.0,18.0,2.0,False,True,falcons-esports-vs-mousesports
108796,Aurora Gaming,Furia,Furia,0.0,2.0,BO3,2026-02-06 14:45:00+00:00,5067,aurora-gaming-vs-furia-06-02-2026,33172.0,3598.0,648.0,648.0,3598.0,finished,3,2026-02-06 16:35:32.725000+00:00,9046.0,"[True, True, False]",done,s,1,3.0,4.0,12.0,2.0,False,True,aurora-gaming-vs-furia
108797,G2,Mousesports,Mousesports,0.0,2.0,BO3,2026-02-06 18:00:00+00:00,5067,g2-vs-mousesports-06-02-2026,33172.0,793.0,765.0,765.0,793.0,finished,3,2026-02-06 20:33:11.463000+00:00,9046.0,"[True, True, False]",done,s,1,5.0,7.0,12.0,2.0,False,True,g2-vs-mousesports
108798,Spirit,Furia,Furia,1.0,2.0,BO3,2026-02-07 14:45:00+00:00,5067,spirit-vs-furia-07-02-2026,33173.0,654.0,648.0,648.0,654.0,finished,3,2026-02-07 18:09:52.822000+00:00,9046.0,"[True, False, True]",done,s,1,2.0,7.0,12.0,2.0,False,True,spirit-vs-furia
108799,Vitality,Mousesports,Vitality,2.0,0.0,BO3,2026-02-07 19:10:00+00:00,5067,vitality-vs-mousesports-07-02-2026,33173.0,667.0,765.0,667.0,765.0,finished,3,2026-02-07 21:00:05.942000+00:00,9046.0,"[True, True, False]",done,s,1,4.0,13.0,6.0,2.0,True,False,vitality-vs-mousesports
108800,Spirit,Mousesports,Spirit,2.0,0.0,BO3,2026-02-08 12:30:00+00:00,5067,spirit-vs-mousesports-08-02-2026,33474.0,654.0,765.0,654.0,765.0,finished,3,2026-02-08 14:16:02.717000+00:00,9123.0,"[True, True, False]",done,s,1,6.0,12.0,3.0,2.0,True,False,spirit-vs-mousesports
108801,Furia,Vitality,Vitality,1.0,3.0,BO5,2026-02-08 16:00:00+00:00,5067,furia-vs-vitality-08-02-2026,33175.0,648.0,667.0,667.0,648.0,finished,5,2026-02-08 20:16:31.559000+00:00,9046.0,"[False, True, True, True, False]",done,s,1,1.0,10.0,12.0,2.0,False,True,furia-vs-vitality
108267,Heroic,Parivision,Parivision,1.0,2.0,BO3,2026-01-28 10:00:00+00:00,5264,heroic-vs-parivision-28-01-2026,33000.0,759.0,8171.0,8171.0,759.0,finished,3,2026-01-28 12:52:04.159000+00:00,8941.0,"[True, False, True]",done,s,1,,6.0,12.0,2.0,False,True,heroic-vs-parivision
108268,Aurora Gaming,Gamerlegion,Aurora Gaming,2.0,0.0,BO3,2026-01-28 10:00:00+00:00,5264,aurora-gaming-vs-gamerlegion-28-01-2026,33000.0,3598.0,594.0,3598.0,594.0,finished,3,2026-01-28 11:47:25.947000+00:00,8941.0,"[True, True, False]",done,s,1,,12.0,7.0,2.0,True,False,aurora-gaming-vs-gamerlegion
108269,Astralis,Pain Gaming,Astralis,2.0,0.0,BO3,2026-01-28 12:30:00+00:00,5264,astralis-vs-pain-gaming-28-01-2026,33000.0,794.0,637.0,794.0,637.0,finished,3,2026-01-28 14:25:52.372000+00:00,8941.0,"[True, True, False]",done,s,1,15.0,12.0,7.0,2.0,True,False,astralis-vs-pain-gaming
108273,Nrg,B8,Nrg,2.0,1.0,BO3,2026-01-28 13:05:00+00:00,5264,nrg-vs-b8-28-01-2026,33000.0,751.0,1539.0,751.0,1539.0,finished,3,2026-01-28 15:39:03.674000+00:00,8941.0,"[False, True, True]",done,s,1,16.0,12.0,11.0,2.0,True,False,nrg-vs-b8
108271,Legacy Br,Bc Game,Bc Game,0.0,2.0,BO3,2026-01-28 15:00:00+00:00,5264,legacy-br-vs-bc-game-28-01-2026,33000.0,8118.0,10844.0,10844.0,8118.0,finished,3,2026-01-28 16:55:31.696000+00:00,8941.0,"[True, True, False]",done,s,1,12.0,1.0,12.0,2.0,False,True,legacy-br-vs-bc-game
108270,Fut Cs2,3Dmax,3Dmax,1.0,2.0,BO3,2026-01-28 15:54:52+00:00,5264,fut-cs2-vs-3dmax-28-01-2026,33000.0,20832.0,696.0,696.0,20832.0,finished,3,2026-01-28 19:09:14.061000+00:00,8941.0,"[False, True, True]",done,s,1,13.0,5.0,12.0,2.0,False,True,fut-cs2-vs-3dmax
108266,Liquid,Nip,Liquid,2.0,0.0,BO3,2026-01-28 17:30:00+00:00,5264,liquid-vs-nip-28-01-2026,33000.0,790.0,785.0,790.0,785.0,finished,3,2026-01-28 19:15:44.914000+00:00,8941.0,"[True, True, False]",done,s,1,,13.0,8.0,2.0,True,False,liquid-vs-nip
108272,Passion Ua,G2,G2,1.0,2.0,BO3,2026-01-28 19:24:32+00:00,5264,passion-ua-vs-g2-28-01-2026,33000.0,7631.0,793.0,793.0,7631.0,finished,3,2026-01-28 21:53:08.548000+00:00,8941.0,"[False, True, True]",done,s,1,,3.0,12.0,2.0,False,True,passion-ua-vs-g2
108766,Pain Gaming,B8,Pain Gaming,2.0,0.0,BO3,2026-01-29 13:00:00+00:00,5264,pain-gaming-vs-b8-29-01-2026,33157.0,637.0,1539.0,637.0,1539.0,finished,3,2026-01-29 14:59:54.374000+00:00,8941.0,"[True, True, False]",done,s,1,4.0,13.0,10.0,2.0,True,False,pain-gaming-vs-b8
108763,Aurora Gaming,Parivision,Aurora Gaming,2.0,1.0,BO3,2026-01-29 13:00:00+00:00,5264,aurora-gaming-vs-parivision-29-01-2026,33158.0,8171.0,3598.0,8171.0,3598.0,finished,3,2026-01-29 15:31:27.867000+00:00,8941.0,"[True, False, True]",done,s,1,,13.0,4.0,2.0,True,False,aurora-gaming-vs-parivision
108760,Nip,Passion Ua,Nip,2.0,1.0,BO3,2026-01-29 15:30:00+00:00,5264,nip-vs-passion-ua-29-01-2026,33157.0,785.0,7631.0,785.0,7631.0,finished,3,2026-01-29 18:09:02.494000+00:00,8941.0,"[False, True, True]",done,s,1,8.0,12.0,10.0,2.0,True,False,nip-vs-passion-ua
108765,Bc Game,3Dmax,3Dmax,0.0,2.0,BO3,2026-01-29 15:45:00+00:00,5264,bc-game-vs-3dmax-29-01-2026,33158.0,10844.0,696.0,696.0,10844.0,finished,3,2026-01-29 17:12:09.779000+00:00,8941.0,"[True, True, False]",done,s,1,11.0,4.0,12.0,2.0,False,True,bc-game-vs-3dmax
108762,Liquid,G2,G2,1.0,2.0,BO3,2026-01-29 18:00:00+00:00,5264,liquid-vs-g2-29-01-2026,33158.0,790.0,793.0,793.0,790.0,finished,3,2026-01-29 21:20:32.050000+00:00,8941.0,"[True, False, True]",done,s,1,,14.0,15.0,2.0,False,True,liquid-vs-g2
108767,Legacy Br,Fut Cs2,Fut Cs2,0.0,2.0,BO3,2026-01-29 18:25:43+00:00,5264,legacy-br-vs-fut-cs2-29-01-2026,33157.0,8118.0,20832.0,20832.0,8118.0,finished,3,2026-01-29 20:13:15.873000+00:00,8941.0,"[True, True, False]",done,s,1,2.0,10.0,13.0,2.0,False,True,legacy-br-vs-fut-cs2
108764,Astralis,Nrg,Nrg,1.0,2.0,BO3,2026-01-30 13:00:00+00:00,5264,astralis-vs-nrg-30-01-2026,33158.0,794.0,751.0,751.0,794.0,finished,3,2026-01-30 15:57:39.377000+00:00,8941.0,"[True, False, True]",done,s,1,14.0,7.0,12.0,2.0,False,True,astralis-vs-nrg
108761,Gamerlegion,Heroic,Gamerlegion,2.0,0.0,BO3,2026-01-30 13:00:00+00:00,5264,gamerlegion-vs-heroic-30-01-2026,33157.0,594.0,759.0,594.0,759.0,finished,3,2026-01-30 14:56:27.307000+00:00,8941.0,"[True, True, False]",done,s,1,6.0,12.0,8.0,2.0,True,False,gamerlegion-vs-heroic
108768,Bc Game,Nip,Bc Game,2.0,0.0,BO3,2026-01-30 15:30:00+00:00,5264,bc-game-vs-nip-30-01-2026,33159.0,10844.0,785.0,10844.0,785.0,finished,3,2026-01-30 17:13:49.732000+00:00,8941.0,"[True, True, False]",done,s,1,7.0,12.0,9.0,2.0,True,False,bc-game-vs-nip
108770,Pain Gaming,Aurora Gaming,Pain Gaming,2.0,0.0,BO3,2026-01-30 16:10:00+00:00,5264,pain-gaming-vs-aurora-gaming-30-01-2026,33159.0,3598.0,637.0,3598.0,637.0,finished,3,2026-01-30 17:58:49.349000+00:00,8941.0,"[True, True, False]",done,s,1,3.0,12.0,6.0,2.0,True,False,pain-gaming-vs-aurora-gaming
108769,Gamerlegion,Astralis,Gamerlegion,2.0,0.0,BO3,2026-01-30 18:00:00+00:00,5264,gamerlegion-vs-astralis-30-01-2026,33159.0,794.0,594.0,794.0,594.0,finished,3,2026-01-30 19:46:38.908000+00:00,8941.0,"[True, True, False]",done,s,1,5.0,13.0,2.0,2.0,True,False,gamerlegion-vs-astralis
108771,Liquid,Fut Cs2,Fut Cs2,0.0,2.0,BO3,2026-01-30 18:14:57+00:00,5264,liquid-vs-fut-cs2-30-01-2026,33159.0,790.0,20832.0,20832.0,790.0,finished,3,2026-01-30 19:57:23.005000+00:00,8941.0,"[True, True, False]",done,s,1,1.0,9.0,12.0,2.0,False,True,liquid-vs-fut-cs2
107593,Liquid,Falcons Esports,Falcons Esports,0.0,2.0,BO3,2026-01-22 15:00:00+00:00,4199,liquid-vs-falcons-esports-22-01-2026,32736.0,790.0,2713.0,2713.0,790.0,finished,3,2026-01-22 17:20:17.520000+00:00,8925.0,"[True, True, False]",done,s,1,3.0,8.0,13.0,2.0,False,True,liquid-vs-falcons-esports
107594,Heroic,Furia,Furia,1.0,2.0,BO3,2026-01-22 18:00:00+00:00,4199,heroic-vs-furia-22-01-2026,32736.0,759.0,648.0,648.0,759.0,finished,3,2026-01-22 20:39:05.503000+00:00,8925.0,"[False, True, True]",done,s,1,4.0,9.0,12.0,2.0,False,True,heroic-vs-furia
107595,Gamerlegion,Vitality,Vitality,0.0,2.0,BO3,2026-01-23 15:00:00+00:00,4199,gamerlegion-vs-vitality-23-01-2026,32736.0,594.0,667.0,667.0,594.0,finished,3,2026-01-23 17:12:27.681000+00:00,8925.0,"[True, True, False]",done,s,1,6.0,11.0,13.0,2.0,False,True,gamerlegion-vs-vitality
107596,Parivision,Spirit,Parivision,2.0,1.0,BO3,2026-01-23 17:50:00+00:00,4199,parivision-vs-spirit-23-01-2026,32736.0,8171.0,654.0,8171.0,654.0,finished,3,2026-01-23 20:45:48.629000+00:00,8925.0,"[False, True, True]",done,s,1,7.0,13.0,8.0,2.0,True,False,parivision-vs-spirit
107597,Vitality,Falcons Esports,Vitality,2.0,1.0,BO3,2026-01-24 15:00:00+00:00,4199,vitality-vs-falcons-esports-24-01-2026,32737.0,2713.0,667.0,2713.0,667.0,finished,3,2026-01-24 17:45:32.290000+00:00,8925.0,"[True, False, True]",done,s,1,2.0,13.0,6.0,2.0,True,False,vitality-vs-falcons-esports
107598,Parivision,Furia,Furia,0.0,2.0,BO3,2026-01-24 18:25:00+00:00,4199,parivision-vs-furia-24-01-2026,32737.0,648.0,8171.0,8171.0,648.0,finished,3,2026-01-24 20:31:14.799000+00:00,8925.0,"[True, True, False]",done,s,1,5.0,11.0,13.0,2.0,False,True,parivision-vs-furia
107599,Falcons Esports,Parivision,Parivision,0.0,3.0,BO5,2026-01-25 15:00:00+00:00,4199,falcons-esports-vs-parivision-25-01-2026,32738.0,2713.0,8171.0,8171.0,2713.0,finished,5,2026-01-25 18:23:26.285000+00:00,8925.0,"[True, True, True, False, False]",done,s,1,1.0,11.0,13.0,2.0,False,True,falcons-esports-vs-parivision
104528,The Mongolz,Imperial,Imperial,0.0,1.0,BO1,2025-12-04 12:00:00+00:00,3579,the-mongolz-vs-imperial-04-12-2025,31642.0,736.0,1430.0,1430.0,736.0,finished,1,2025-12-04 13:16:48.811000+00:00,8620.0,[True],done,s,1,,14.0,15.0,2.0,False,True,the-mongolz-vs-imperial
104527,Mousesports,Parivision,Mousesports,1.0,0.0,BO1,2025-12-04 12:00:00+00:00,3579,mousesports-vs-parivision-04-12-2025,31642.0,765.0,8171.0,765.0,8171.0,finished,1,2025-12-04 13:14:36.995000+00:00,8620.0,[True],done,s,1,,15.0,14.0,2.0,True,False,mousesports-vs-parivision
104529,G2,Passion Ua,G2,1.0,0.0,BO1,2025-12-04 13:25:00+00:00,3579,g2-vs-passion-ua-04-12-2025,31642.0,793.0,7631.0,793.0,7631.0,finished,1,2025-12-04 14:19:57.483000+00:00,8620.0,[True],done,s,1,,12.0,8.0,2.0,True,False,g2-vs-passion-ua
104530,Spirit,Liquid,Spirit,1.0,0.0,BO1,2025-12-04 13:35:00+00:00,3579,spirit-vs-liquid-04-12-2025,31642.0,654.0,790.0,654.0,790.0,finished,1,2025-12-04 14:28:54.641000+00:00,8620.0,[True],done,s,1,,12.0,8.0,2.0,True,False,spirit-vs-liquid
104531,Pain Gaming,3Dmax,Pain Gaming,1.0,0.0,BO1,2025-12-04 14:37:12+00:00,3579,pain-gaming-vs-3dmax-04-12-2025,31642.0,637.0,696.0,637.0,696.0,finished,1,2025-12-04 15:26:46+00:00,8620.0,[True],done,s,1,,,,2.0,True,False,pain-gaming-vs-3dmax
104532,Vitality,Faze,Faze,0.0,1.0,BO1,2025-12-04 14:45:00+00:00,3579,vitality-vs-faze-04-12-2025,31642.0,667.0,791.0,791.0,667.0,finished,1,2025-12-04 15:37:23+00:00,8620.0,[True],done,s,1,,,,2.0,False,True,vitality-vs-faze
104533,Falcons Esports,B8,B8,0.0,1.0,BO1,2025-12-04 15:44:04+00:00,3579,falcons-esports-vs-b8-04-12-2025,31642.0,2713.0,1539.0,1539.0,2713.0,finished,1,2025-12-04 16:31:04.664000+00:00,8620.0,[True],done,s,1,,10.0,12.0,2.0,False,True,falcons-esports-vs-b8
104534,Furia,Natus Vincere,Furia,1.0,0.0,BO1,2025-12-04 15:55:00+00:00,3579,furia-vs-natus-vincere-04-12-2025,31642.0,648.0,787.0,648.0,787.0,finished,1,2025-12-04 16:29:20.740000+00:00,8620.0,[True],done,s,1,,12.0,2.0,2.0,True,False,furia-vs-natus-vincere
104535,Pain Gaming,G2,G2,0.0,1.0,BO1,2025-12-04 17:40:00+00:00,3579,pain-gaming-vs-g2-04-12-2025,31643.0,637.0,793.0,793.0,637.0,finished,1,2025-12-04 18:31:04.149000+00:00,8620.0,[True],done,s,1,,7.0,13.0,2.0,False,True,pain-gaming-vs-g2
104536,3Dmax,Vitality,Vitality,0.0,1.0,BO1,2025-12-04 17:59:34+00:00,3579,3dmax-vs-vitality-04-12-2025,31643.0,696.0,667.0,667.0,696.0,finished,1,2025-12-04 18:38:28.201000+00:00,8620.0,[True],done,s,1,,4.0,12.0,2.0,False,True,3dmax-vs-vitality
104538,Faze,Spirit,Spirit,0.0,1.0,BO1,2025-12-04 18:50:00+00:00,3579,faze-vs-spirit-04-12-2025,31643.0,791.0,654.0,654.0,791.0,finished,1,2025-12-04 19:39:33.681000+00:00,8620.0,[True],done,s,1,,5.0,12.0,2.0,False,True,faze-vs-spirit
104537,Passion Ua,Falcons Esports,Falcons Esports,0.0,1.0,BO1,2025-12-04 18:50:00+00:00,3579,passion-ua-vs-falcons-esports-04-12-2025,31643.0,7631.0,2713.0,2713.0,7631.0,finished,1,2025-12-04 19:33:43.465000+00:00,8620.0,[True],done,s,1,,5.0,12.0,2.0,False,True,passion-ua-vs-falcons-esports
104540,Mousesports,B8,Mousesports,1.0,0.0,BO1,2025-12-04 19:50:00+00:00,3579,mousesports-vs-b8-04-12-2025,31643.0,765.0,1539.0,765.0,1539.0,finished,1,2025-12-04 20:38:41.459000+00:00,8620.0,[True],done,s,1,,12.0,6.0,2.0,True,False,mousesports-vs-b8
104539,Liquid,The Mongolz,The Mongolz,0.0,1.0,BO1,2025-12-04 19:50:00+00:00,3579,liquid-vs-the-mongolz-04-12-2025,31643.0,790.0,736.0,736.0,790.0,finished,1,2025-12-04 20:43:51.098000+00:00,8620.0,[True],done,s,1,,9.0,12.0,2.0,False,True,liquid-vs-the-mongolz
104541,Parivision,Natus Vincere,Natus Vincere,0.0,1.0,BO1,2025-12-04 20:59:37+00:00,3579,parivision-vs-natus-vincere-04-12-2025,31643.0,8171.0,787.0,787.0,8171.0,finished,1,2025-12-04 21:35:38.662000+00:00,8620.0,[True],done,s,1,,6.0,12.0,2.0,False,True,parivision-vs-natus-vincere
104542,Furia,Imperial,Furia,1.0,0.0,BO1,2025-12-04 21:00:00+00:00,3579,furia-vs-imperial-04-12-2025,31643.0,648.0,1430.0,648.0,1430.0,finished,1,2025-12-04 21:46:29.207000+00:00,8620.0,[True],done,s,1,,12.0,5.0,2.0,True,False,furia-vs-imperial
104544,B8,Vitality,Vitality,0.0,1.0,BO1,2025-12-05 14:00:00+00:00,3579,b8-vs-vitality-05-12-2025,31644.0,1539.0,667.0,667.0,1539.0,finished,1,2025-12-05 14:38:05.620000+00:00,8620.0,[True],done,s,1,,2.0,12.0,2.0,False,True,b8-vs-vitality
104543,Faze,The Mongolz,The Mongolz,0.0,1.0,BO1,2025-12-05 14:00:00+00:00,3579,faze-vs-the-mongolz-05-12-2025,31644.0,791.0,736.0,736.0,791.0,finished,1,2025-12-05 14:44:40.777000+00:00,8620.0,[True],done,s,1,,7.0,12.0,2.0,False,True,faze-vs-the-mongolz
104545,Imperial,Falcons Esports,Falcons Esports,0.0,1.0,BO1,2025-12-05 14:56:08+00:00,3579,imperial-vs-falcons-esports-05-12-2025,31644.0,1430.0,2713.0,2713.0,1430.0,finished,1,2025-12-05 15:32:04.884000+00:00,8620.0,[True],done,s,1,,1.0,12.0,2.0,False,True,imperial-vs-falcons-esports
104546,Pain Gaming,Natus Vincere,Natus Vincere,0.0,1.0,BO1,2025-12-05 15:00:00+00:00,3579,pain-gaming-vs-natus-vincere-05-12-2025,31644.0,637.0,787.0,787.0,637.0,finished,1,2025-12-05 15:51:55.514000+00:00,8620.0,[True],done,s,1,,8.0,12.0,2.0,False,True,pain-gaming-vs-natus-vincere
104548,Passion Ua,Liquid,Passion Ua,2.0,0.0,BO3,2025-12-05 15:50:00+00:00,3579,passion-ua-vs-liquid-05-12-2025,31644.0,7631.0,790.0,7631.0,790.0,finished,3,2025-12-05 17:46:46.470000+00:00,8620.0,"[True, True, False]",done,s,1,,12.0,10.0,2.0,True,False,passion-ua-vs-liquid
104547,Mousesports,Spirit,Spirit,1.0,2.0,BO3,2025-12-05 16:15:00+00:00,3579,mousesports-vs-spirit-05-12-2025,31644.0,765.0,654.0,654.0,765.0,finished,3,2025-12-05 19:27:30.359000+00:00,8620.0,"[True, False, True]",done,s,1,,11.0,12.0,2.0,False,True,mousesports-vs-spirit
104549,Parivision,3Dmax,3Dmax,1.0,2.0,BO3,2025-12-05 18:05:00+00:00,3579,parivision-vs-3dmax-05-12-2025,31644.0,8171.0,696.0,696.0,8171.0,finished,3,2025-12-05 21:18:53.940000+00:00,8620.0,"[False, True, True]",done,s,1,,8.0,12.0,2.0,False,True,parivision-vs-3dmax
104550,Furia,G2,Furia,2.0,0.0,BO3,2025-12-05 19:50:00+00:00,3579,furia-vs-g2-05-12-2025,31644.0,648.0,793.0,648.0,793.0,finished,3,2025-12-05 22:02:57.996000+00:00,8620.0,"[True, True, False]",done,s,1,,12.0,10.0,2.0,True,False,furia-vs-g2
104552,Natus Vincere,Vitality,Vitality,0.0,2.0,BO3,2025-12-06 14:00:00+00:00,3579,natus-vincere-vs-vitality-06-12-2025,31645.0,787.0,667.0,667.0,787.0,finished,3,2025-12-06 16:10:32.849000+00:00,8620.0,"[True, True, False]",done,s,1,8.0,11.0,12.0,2.0,False,True,natus-vincere-vs-vitality
